geoid,ppt_total_mean,ppt_total_std,ppt_total_min,ppt_total_max,ppt_total_count,tmean_mean_mean,tmean_mean_std,tmean_mean_min,tmean_mean_max,tmean_mean_count,tmin_mean_mean,tmin_mean_std,tmin_mean_min,tmin_mean_max,tmin_mean_count,tmax_mean_mean,tmax_mean_std,tmax_mean_min,tmax_mean_max,tmax_mean_count,tdmean_mean_mean,tdmean_mean_std,tdmean_mean_min,tdmean_mean_max,tdmean_mean_count,vpdmin_mean_mean,vpdmin_mean_std,vpdmin_mean_min,vpdmin_mean_max,vpdmin_mean_count,vpdmax_mean_mean,vpdmax_mean_std,vpdmax_mean_min,vpdmax_mean_max,vpdmax_mean_count,days_below_freezing_mean,days_below_freezing_std,days_below_freezing_min,days_below_freezing_max,days_below_freezing_count,freeze_thaw_days_mean,freeze_thaw_days_std,freeze_thaw_days_min,freeze_thaw_days_max,freeze_thaw_days_count,days_precip_gt_10mm_mean,days_precip_gt_10mm_std,days_precip_gt_10mm_min,days_precip_gt_10mm_max,days_precip_gt_10mm_count,heating_degree_days_mean,heating_degree_days_std,heating_degree_days_min,heating_degree_days_max,heating_degree_days_count,cooling_degree_days_mean,cooling_degree_days_std,cooling_degree_days_min,cooling_degree_days_max,cooling_degree_days_count,mean_temp_c_mean,mean_temp_c_std,mean_temp_c_min,mean_temp_c_max,mean_temp_c_count,tmean_variance_c2_mean,tmean_variance_c2_std,tmean_variance_c2_min,tmean_variance_c2_max,tmean_variance_c2_count
01021,146.7916534908947,69.31990468726275,35.21759744286234,326.7184900038909,24,17.808606385539576,6.679685619635901,7.385613693117416,27.181713155348675,24,11.82526288972145,7.211055143242608,0.5575331812486969,21.847009478791243,24,23.79345458930541,6.19213470949107,13.32144014286782,32.51652043820165,24,13.04185836188217,6.854284050301089,3.0069392257439156,22.71720866075147,24,0.5684480826406667,0.22334674904365914,0.2278897499461613,1.1010135247820572,24,14.840633445786237,4.598602914232788,7.788303636166321,21.890865720490943,24,3.0416666666666665,5.077479404335312,0,15,24,3.0,4.995650281908295,0,15,24,4.625,1.995919750935371,1,10,24,104.49311615264206,117.956756959269,0.0,339.3793088466934,24,89.89988289365344,98.69856370396109,0.0,274.2997744824755,24,17.808606385539576,6.679685619635901,7.385613693117416,27.18171315534867,24,13.515953653642944,9.710065015442341,0.8284569562722933,40.69329126773315,24
01023,154.73733548643773,79.53389891306861,15.196699800509524,301.1128617214824,24,18.4995799162669,6.662733337556006,7.765342907636993,27.646721258918145,24,12.097172569119055,7.262443115496651,1.0099598564803685,22.38703021787492,24,24.86030987963268,6.162185966361105,14.30049742013266,32.906511526359836,24,13.707947870422762,6.649709598922678,3.511469693754787,23.107018369476545,24,0.5335952044674892,0.181639421323536,0.2441331921834767,0.945021073220752,24,16.421056086459007,5.039920936179133,8.338832917988386,23.850607697897026,24,3.1666666666666665,5.313368428593204,0,16,24,3.125,5.211296258672325,0,16,24,5.125,2.833226766964388,0,10,24,94.30793035101284,111.78370366867699,0.0,310.9918748659319,24,100.882566318356,104.54019521233653,0.0,288.71502569312923,24,18.4995799162669,6.662733337556006,7.765342907636993,27.646721258918145,24,14.579257318655904,11.980393705187584,0.8051709161331674,54.410691882165736,24
01025,144.0372384949088,66.88780227202962,15.221060008610998,270.8851078711442,24,18.711865188196487,6.426063469927501,8.601188410276269,27.57218375416937,24,12.401706186848324,7.052014450264587,1.4546136127863374,22.33856032901539,24,24.991644825258827,5.881397025778105,15.103426836225928,32.80590967782467,24,13.934446351501839,6.468992692162338,3.876518339893471,22.907727650379904,24,0.586192860278483,0.18688040957237612,0.335990802225137,1.0992424084678831,24,16.437231703051616,4.915867153585131,8.352663147381323,23.660650334974296,24,3.0833333333333335,5.0983088983689875,0,15,24,3.0833333333333335,5.0983088983689875,0,15,24,4.541666666666667,2.2646463716010494,0,10,24,88.74275629874444,106.41778880837943,0.0,299.52701564767034,24,101.69022738363996,102.05125934155352,0.0,286.40436304591714,24,18.711865188196487,6.426063469927501,8.601188410276269,27.57218375416937,24,14.255564459468772,11.168570235602132,0.8229807970376108,45.89061890035902,24
01027,148.32056218943828,65.84217473974776,40.00535377604045,330.5686504188149,24,16.7647238443865,6.722929327157232,6.562332741261959,26.3803407285183,24,10.895659966261347,7.303644075485189,-0.1720688098777353,21.349616837746197,24,22.62931892107991,6.221018035478285,12.213725209447272,31.411164295322184,24,12.304956886528265,7.018532955509911,2.227065144394145,22.286400028144136,24,0.4325926164545868,0.16175335798437157,0.1851571811400329,0.7372687384926472,24,13.390334017102731,4.138603655005514,6.69454806323992,19.300049754517556,24,4.375,6.2957024679711,0,17,24,4.333333333333333,6.225240813687917,0,17,24,4.375,1.8371173070873832,2,9,24,121.62237930304377,128.35822490352078,0.0,364.90101835421257,24,75.22592261161813,89.31136235188455,0.0,249.45722925073392,24,16.7647238443865,6.722929327157231,6.562332741261959,26.380340728518295,24,13.80835739545516,9.139769675087821,0.7822984121738853,33.45647174741492,24
01029,134.5522667998721,63.420878086192246,44.30366777728585,286.5470760617465,24,16.289423617075023,6.705248235428415,6.132802666887787,25.93044455728661,24,10.328370678392867,7.210533770341276,-0.5352943250581654,20.633878026829795,24,22.196032738504588,6.252155413644839,11.717300865600755,31.227113855010906,24,11.664249120082383,7.226594489068018,1.470881192818803,21.94049841368786,24,0.40312806142684815,0.14765043633064914,0.1916032370432056,0.7678165183338872,24,13.293142391777884,4.082534490349509,6.781425156954237,19.73116037665378,24,4.416666666666667,6.206004572478431,0,18,24,4.375,6.12771678877853,0,18,24,4.041666666666667,1.8292114401439827,1,8,24,129.05669633100453,133.22809718685463,0.0,378.2164506598119,24,68.19929101782593,83.74022343188254,0.0,235.5104479425516,24,16.289423617075023,6.705248235428415,6.132802666887786,25.93044455728661,24,13.265029971114714,8.509380073168487,0.9363788302976164,30.802147070762377,24
01031,137.55693780745204,61.019414876463145,5.762937876601237,288.6633879750631,24,19.48167219424003,6.1951658883831024,9.346803150494592,27.613048282763874,24,13.577845510206819,6.717969089038543,2.6684098034152672,22.40213382967633,24,25.375577799278243,5.738754805183011,15.05423944443436,32.90255006151831,24,14.299484360745671,6.142662561607015,4.799374587857217,22.805270023503365,24,0.7829520457649792,0.29584566033461335,0.3285200064141583,1.429131102390513,24,16.790984518721736,5.222263168452177,8.31150471399625,24.912626776322803,24,1.5833333333333333,3.1335029247968076,0,11,24,1.5833333333333333,3.1335029247968076,0,11,24,4.541666666666667,2.0425722629261767,0,9,24,75.7124537683449,96.14902383011933,0.0,279.6821942480038,24,111.93171435809239,104.97766040141005,0.0,287.6711634323468,24,19.48167219424003,6.1951658883831024,9.346803150494592,27.613048282763874,24,13.293924117903524,9.889608451511824,0.73812469002154,33.59766151735208,24
01033,159.8880776782278,71.36789837479138,42.91933709400264,325.2038731690809,24,16.158640287337466,7.313483413247307,4.2794966314384135,26.64748412313312,24,10.387053100770443,7.601652649101815,-1.0663735620977095,21.321887840202574,24,21.92303467024863,7.0745372463658915,9.639539275350655,31.973179880810672,24,11.589663781819477,7.566601973331029,0.0129202994429354,22.510456548725532,24,0.7066619634323456,0.31855141057577246,0.3257367060327353,1.408514780681542,24,13.43884588318167,4.724181451673109,6.184558891579974,20.781451339844292,24,4.375,6.391655565623449,0,18,24,4.125,5.944032447684857,0,18,24,4.791666666666667,1.864523873636999,2,8,24,139.11431892511115,144.67613468578736,0.0,397.2850993447159,24,74.57565321717887,90.76644853040983,0.0,257.73867448379326,24,16.158640287337466,7.313483413247307,4.2794966314384135,26.647484123133115,24,15.820589176507005,11.883704960797038,1.0838480367555847,57.16021562370553,24
01035,148.3342014505537,68.90706224820809,12.93804549200802,276.6546461899029,24,19.522177955732513,6.2447931747063175,9.54415670283078,27.799442629459964,24,13.482334608250248,6.848305894905957,2.301842482956661,22.564898079924788,24,25.5762108990005,5.681746539428553,15.734183642672216,33.03409132339529,24,14.083685350858985,6.26657174091103,4.488325725425599,22.57730618186157,24,1.1233462285370373,0.3364003458907499,0.6218103299277942,1.6775767210545918,24,17.503585574435608,5.183007162097848,9.385238679829252,25.285003986044448,24,1.7916666666666667,3.463840124168132,0,11,24,1.7916666666666667,3.463840124168132,0,11,24,4.875,2.863753997207466,0,12,24,76.26930402589683,95.97433237481634,0.0,273.0895835613632,24,113.78695657457662,106.59343384158568,0.0,293.4493881799256,24,19.522177955732513,6.2447931747063175,9.54415670283078,27.799442629459964,24,13.842314782213942,10.44914837986976,0.7979900816651355,38.412405347288434,24
01037,150.84273518178114,67.51628683913127,33.80294929419119,314.6742293207004,24,17.54247848141061,6.650205251468328,7.199861788784122,26.952459957443995,24,11.572660743328967,7.252608512087355,0.3468039925962108,21.74876573149243,24,23.492981450536263,6.11369393928702,13.12145983658311,32.15625671297891,24,12.9546868870964,6.850719708922032,3.0980426417480573,22.63645123032689,24,0.4883138895164765,0.19427060162764564,0.1812667148874304,0.953101260003751,24,14.272166734166504,4.365687616411434,7.677117561321896,20.99147828032067,24,3.4166666666666665,5.452695118743668,0,16,24,3.375,5.3796112676757915,0,16,24,4.958333333333333,2.2356628560221465,2,10,24,108.30652696680279,119.77351029297522,0.0,345.1376178810255,24,85.57089151729338,95.89714782822601,0.0,267.1929253474305,24,17.54247848141061,6.650205251468328,7.199861788784122,26.952459957443995,24,13.55728343193639,9.342491469181043,0.8132236884023144,36.683081231498825,24
01039,148.00900808650817,66.33590572161404,7.371369617017727,313.1010371703385,24,19.779132175175253,6.21480938247053,9.5892551468198,27.921657863071257,24,13.690304531618883,6.73678403058386,2.757831602453674,22.67293679982031,24,25.833224980019406,5.759656559093164,15.541082416104608,33.170481638907354,24,14.318815194144015,6.129118796583688,4.979482896244356,22.662299115531688,24,0.968653460568428,0.3648435801945208,0.4372373188038059,1.6299212316892346,24,17.97938688490501,5.641544942513788,9.002150103625928,25.846317146641105,24,1.5833333333333333,3.3481554515189753,0,11,24,1.5833333333333333,3.3481554515189753,0,11,24,4.5,2.321918247446728,0,10,24,72.21477067299345,93.70067870824933,0.0,271.96329496690447,24,117.51898046292035,108.1389528718592,0.0,297.23806042187573,24,19.779132175175253,6.21480938247053,9.5892551468198,27.921657863071257,24,13.371240318449885,9.989644115956551,0.7935798959762183,34.83437707428517,24
01041,136.9639886700725,51.95045430068206,14.812428504780902,233.23133404325048,24,19.245664911910698,6.295339876684627,9.112530717876664,28.041192308435964,24,13.364298494217763,6.7171608650451455,2.558107275565056,22.79189224844336,24,25.186233682677727,5.8871570103866855,14.846495618521551,33.29058978049602,24,13.570679439286685,6.3143745957191735,4.036513534079106,22.30403553483212,24,1.0825057632909596,0.4101862618997715,0.5072870245927655,1.8760795920381124,24,17.466259319020125,5.483065113919543,9.001115049312514,25.616130216100835,24,1.5833333333333333,3.1885210782848317,0,11,24,1.5833333333333333,3.1885210782848317,0,11,24,4.416666666666667,2.0834057958412537,0,8,24,79.43121721766994,98.64542438557378,0.0,286.9270346819947,24,108.47746310597694,106.20827589002357,0.0,300.9436282281816,24,19.245664911910698,6.295339876684627,9.112530717876664,28.041192308435964,24,13.124344356229196,9.56625515885212,0.5871717900763649,34.58453032624193,24
01043,162.69332140382286,76.90809621888987,47.5870812946755,338.34420429934136,24,15.896363289092372,7.094160138214294,5.047388314269391,26.08773349836529,24,10.003953238866329,7.497233556132149,-1.1061202998485322,20.74330240689634,24,21.81571653311995,6.710550093403228,10.900779973419397,31.432265668190897,24,11.715544183174707,7.23083004979467,0.934462311789716,21.825559240213085,24,0.44119430098255785,0.19962626181219992,0.1345031195511737,0.9224476433071318,24,12.860447548563593,4.439182170629945,5.9731757986675795,20.649671989750747,24,5.208333333333333,6.9343453135488025,0,19,24,5.125,6.803531691574668,0,19,24,5.0,2.359071298478354,1,9,24,140.86369569413554,143.60380809968353,0.0,404.2134980530201,24,68.24014966216852,84.98762510289028,0.0,240.38640511599064,24,15.896363289092372,7.094160138214294,5.047388314269391,26.08773349836529,24,15.169326317102987,10.606268429135849,1.050411964002527,47.09289048475363,24
01045,130.69405771528082,57.28098886479994,10.107138364170703,258.06230668512353,24,19.564835779208856,6.145724329128644,9.598876960602391,27.70865676091726,24,13.779106963421482,6.662029833088661,2.781659357181591,22.54469244551331,24,25.333232693977696,5.691350364831417,15.155240326986055,32.87272339103034,24,14.457285562406094,6.130024227180398,4.908828684264721,22.94208080777663,24,0.7676390615122459,0.30801216780870044,0.2753659121668763,1.349680844024657,24,16.42151789938666,5.031874487234873,8.206034079471515,23.36774624007409,24,1.5416666666666667,3.2165221113422526,0,12,24,1.5416666666666667,3.2165221113422526,0,12,24,3.9583333333333335,1.8528278426483,0,8,24,74.33335049942046,94.59282892793657,0.0,272.2783732394444,24,113.0774623043959,104.77211851046553,0.0,290.63502625510176,24,19.564835779208856,6.145724329128644,9.598876960602391,27.70865676091726,24,13.272046947265657,9.803779046993885,0.7943025362309091,33.00080684251024,24
01047,138.19471640424385,60.07513269372704,23.681973466762305,278.53865622971523,24,18.30854157391639,6.705316580398945,7.780138405418511,27.544395265009815,24,12.185921315572136,7.290215273800349,0.6837300910393191,22.281427011445693,24,24.427874848944782,6.15489074271101,13.947187107781764,32.80746330813544,24,13.628165242600423,6.680928552117181,3.515770144311562,22.89095767492419,24,0.5665364977000716,0.23503395157707874,0.215184373960651,1.0952599421933025,24,15.600680379467674,4.864240996184626,8.091327363430482,22.94774335850858,24,3.2916666666666665,5.551961397769157,0,16,24,3.2916666666666665,5.551961397769157,0,16,24,4.875,2.4550303283347596,1,9,24,98.02595754352222,113.96730092081816,0.0,327.14904276535947,24,98.65614356798625,103.72319430657203,0.0,285.542919881971,24,18.30854157391639,6.705316580398945,7.780138405418511,27.544395265009815,24,14.118576049862694,10.319019666889428,0.6900188296732963,41.76104547210628,24
01049,157.2161985800565,74.94446169593655,45.73367114923016,321.10055400662714,24,15.503396804454555,6.988345473068342,4.990143862635803,25.68745937974017,24,9.839818583002085,7.247737620016905,-0.820863743215046,20.28468063440004,24,21.17323402514411,6.762649243519206,10.184720988487314,31.09034220715018,24,11.032005420026103,7.433637290440825,0.2607394220181934,21.579993808373736,24,0.5410559446437393,0.2624107775219082,0.2016160934802076,1.105719567503482,24,12.407191603744947,4.309754917572498,5.584182235281054,19.89593185575909,24,4.666666666666667,6.424590439774397,0,17,24,4.541666666666667,6.213443816272181,0,17,24,4.791666666666667,1.8172881532338394,2,9,24,146.32199485584292,145.97761675105977,0.0,413.6388735916234,24,61.61390149174042,79.04617444079611,0.0,227.9779074386119,24,15.503396804454555,6.988345473068342,4.990143862635803,25.68745937974017,24,14.030948795273355,8.800100928948728,1.2301712561030478,34.57516211328715,24
01051,149.43021714685426,53.64324621509645,44.98789099628873,253.44640818404707,24,18.32479655791956,6.535257764400989,7.971362804766152,27.456340378172076,24,12.39375632733573,7.07848742302612,1.1142837407750446,22.18424018305217,24,24.2682356371666,6.039651648103184,14.091054318607297,32.7285438178001,24,13.45289937119422,6.604227650556619,3.826956352838193,22.7096605284872,24,0.6299245697759521,0.23983494095578345,0.2051072642194657,1.180559053210416,24,15.402879012331844,4.825441890363397,8.215718801439193,22.76550696740999,24,2.75,4.757145654970919,0,15,24,2.75,4.757145654970919,0,15,24,5.0,2.021622250010899,2,9,24,95.29226448238143,110.55604750882276,0.0,321.2210863855826,24,96.33337819673358,101.6758760737807,0.0,282.813218390001,24,18.32479655791956,6.535257764400988,7.971362804766152,27.456340378172072,24,13.287998201074942,9.330163351560566,0.8422835821405074,35.51748204284026,24
01053,163.12237760081933,77.6731128927887,11.786726224997018,329.18669090097893,24,19.544118450681534,6.145105438824225,9.726827105559366,27.535740160263707,24,13.65770531105799,6.730446964106687,2.8241950316918234,22.512511851478163,24,25.43216639657675,5.613631320445516,15.746701633942653,32.56974335036647,24,14.561874543181359,6.1237638897496565,5.085004332695299,22.96873293615637,24,0.8554079665484523,0.287204823342436,0.4238339280315183,1.5536413923516017,24,16.487797453793856,5.057143760258933,8.503732262094923,23.612259252594487,24,1.625,3.4111390421994514,0,11,24,1.625,3.4111390421994514,0,11,24,4.5,2.553769592276246,0,12,24,74.47914627422216,94.65612702602702,0.0,268.3602228734064,24,112.66089161990321,104.58070171568868,0.0,285.2746116348416,24,19.544118450681534,6.145105438824225,9.726827105559366,27.535740160263707,24,13.554785818353636,10.425211694500042,0.9337799413178924,38.53430473171566,24
01055,148.79704730272536,72.6590138871738,48.377516458964315,320.15450724797006,24,16.40542113547419,7.115797485825079,5.714037625712632,26.686008643295153,24,10.67047097262178,7.523545351767684,-0.676219903702964,21.26558113230833,24,22.1276082038037,6.76810728790867,11.044937387505517,32.106537257255546,24,11.758348547584871,7.185409845426527,1.465189980770275,22.035673517490217,24,0.5663287050445406,0.24273603890829695,0.2270978592655933,1.1873210392646638,24,13.406924421044458,4.827262370742113,6.270388984984479,22.290790214445572,24,4.583333333333333,6.526978571694741,0,18,24,4.541666666666667,6.453709190755389,0,18,24,4.541666666666667,2.0637485241701548,2,9,24,132.28201776170653,139.1092653668546,0.0,391.1981669362417,24,75.06674422481352,91.10884368485735,0.0,258.9329346088164,24,16.40542113547419,7.115797485825079,5.714037625712632,26.686008643295153,24,14.05232373810884,9.06599357969001,1.2639138150615432,34.78935565105918,24
